product_id,product_name,price,units_sold,page_views,conversion_rate,product_category,date
P-1048,Herbal Tea Sampler,29.91,322,2446,0.1316,Grocery,2025-05-23
P-1001,Wireless Earbuds,135.16,19,1389,0.0137,Electronics,2025-05-24
P-1002,USB-C Docking Hub,202.88,48,2269,0.0212,Electronics,2025-05-24
P-1003,Smart Home Camera,187.76,48,2419,0.0198,Electronics,2025-05-24
P-1004,Portable Charger,286.77,12,895,0.0134,Electronics,2025-05-24
P-1005,Bluetooth Speaker,234.2,52,1516,0.0343,Electronics,2025-05-24
P-1006,Gaming Keyboard,173.49,64,1274,0.0502,Electronics,2025-05-24
P-1007,Streaming Microphone,317.76,44,1749,0.0252,Electronics,2025-05-24
P-1008,Fitness Smartwatch,423.52,49,1389,0.0353,Electronics,2025-05-24
P-1009,Ceramic Cookware Set,62.65,83,1194,0.0695,Home & Kitchen,2025-05-24
P-1010,Air Fryer Basket,74.63,58,832,0.0697,Home & Kitchen,2025-05-24
P-1011,Memory Foam Pillow,78.83,92,1427,0.0645,Home & Kitchen,2025-05-24
P-1012,Countertop Blender,121.55,49,1685,0.0291,Home & Kitchen,2025-05-24
P-1013,Cotton Sheet Set,58.44,38,729,0.0521,Home & Kitchen,2025-05-24
P-1014,Desk Organizer,87.13,56,1024,0.0547,Home & Kitchen,2025-05-24
P-1015,LED Floor Lamp,85.69,26,770,0.0338,Home & Kitchen,2025-05-24
P-1016,Vacuum Storage Bags,77.19,126,1879,0.0671,Home & Kitchen,2025-05-24
P-1017,Hydrating Face Serum,62.12,73,1026,0.0712,Beauty,2025-05-24
P-1018,Mineral Sunscreen,12.71,384,2612,0.147,Beauty,2025-05-24
P-1019,Retinol Night Cream,30.21,137,1612,0.085,Beauty,2025-05-24
P-1020,Matte Lip Kit,81.69,154,1716,0.0897,Beauty,2025-05-24
P-1021,Scalp Care Tonic,43.73,144,1956,0.0736,Beauty,2025-05-24
P-1022,Fragrance Discovery Set,14.28,362,2824,0.1282,Beauty,2025-05-24
P-1023,Reusable Makeup Pads,19.58,178,1511,0.1178,Beauty,2025-05-24
P-1024,Volumizing Hair Brush,37.4,218,1448,0.1506,Beauty,2025-05-24
P-1025,Performance Hoodie,37.54,76,859,0.0885,Apparel,2025-05-24
P-1026,Running Shorts,126.09,120,1467,0.0818,Apparel,2025-05-24
P-1027,Stretch Denim Jeans,67.73,158,2389,0.0661,Apparel,2025-05-24
P-1028,Linen Button Shirt,85.38,73,1167,0.0626,Apparel,2025-05-24
P-1029,Seamless Leggings,42.15,115,1104,0.1042,Apparel,2025-05-24
P-1030,Merino Crew Socks,85.72,105,1599,0.0657,Apparel,2025-05-24
P-1031,Canvas Weekender Bag,126.5,70,679,0.1031,Apparel,2025-05-24
P-1032,Rain Shell Jacket,66.81,33,650,0.0508,Apparel,2025-05-24
P-1033,Adjustable Dumbbell,41.97,58,670,0.0866,Fitness,2025-05-24
P-1034,Yoga Mat Pro,239.92,47,1365,0.0344,Fitness,2025-05-24
P-1035,Resistance Band Kit,128.29,33,720,0.0458,Fitness,2025-05-24
P-1036,Foam Roller,72.33,64,1750,0.0366,Fitness,2025-05-24
P-1037,Cycling Trainer Stand,154.77,76,1327,0.0573,Fitness,2025-05-24
P-1038,Hydration Vest,137.14,31,1076,0.0288,Fitness,2025-05-24
P-1039,Recovery Massage Gun,98.78,15,637,0.0235,Fitness,2025-05-24
P-1040,Balance Board,189.35,95,1269,0.0749,Fitness,2025-05-24
P-1041,Organic Coffee Beans,10.2,236,2555,0.0924,Grocery,2025-05-24
P-1042,Protein Granola,19.99,84,685,0.1226,Grocery,2025-05-24
P-1043,Sparkling Water Pack,35.64,361,1990,0.1814,Grocery,2025-05-24
P-1044,Olive Oil Tin,24.94,292,1747,0.1671,Grocery,2025-05-24
P-1045,Dried Mango Slices,12.29,211,1105,0.191,Grocery,2025-05-24
P-1046,Plant-Based Jerky,4.46,691,3582,0.1929,Grocery,2025-05-24
P-1047,Almond Butter Jar,20.25,253,1913,0.1323,Grocery,2025-05-24
P-1048,Herbal Tea Sampler,28.74,497,3471,0.1432,Grocery,2025-05-24
P-1001,Wireless Earbuds,139.41,18,1383,0.013,Electronics,2025-05-25
P-1002,USB-C Docking Hub,186.31,62,2694,0.023,Electronics,2025-05-25
P-1003,Smart Home Camera,195.84,47,2537,0.0185,Electronics,2025-05-25
P-1004,Portable Charger,279.07,7,921,0.0076,Electronics,2025-05-25
P-1005,Bluetooth Speaker,231.11,41,1031,0.0398,Electronics,2025-05-25
P-1006,Gaming Keyboard,163.51,111,1789,0.062,Electronics,2025-05-25
P-1007,Streaming Microphone,310.9,56,2266,0.0247,Electronics,2025-05-25
P-1008,Fitness Smartwatch,423.52,46,1238,0.0372,Electronics,2025-05-25
P-1009,Ceramic Cookware Set,60.69,91,1295,0.0703,Home & Kitchen,2025-05-25
P-1010,Air Fryer Basket,72.16,63,976,0.0645,Home & Kitchen,2025-05-25
P-1011,Memory Foam Pillow,79.18,107,1602,0.0668,Home & Kitchen,2025-05-25
P-1012,Countertop Blender,125.65,38,1622,0.0234,Home & Kitchen,2025-05-25
P-1013,Cotton Sheet Set,59.97,38,672,0.0565,Home & Kitchen,2025-05-25
P-1014,Desk Organizer,80.04,109,1533,0.0711,Home & Kitchen,2025-05-25
P-1015,LED Floor Lamp,90.96,24,1039,0.0231,Home & Kitchen,2025-05-25
P-1016,Vacuum Storage Bags,78.47,125,1855,0.0674,Home & Kitchen,2025-05-25
P-1017,Hydrating Face Serum,60.42,58,893,0.0649,Beauty,2025-05-25
P-1018,Mineral Sunscreen,13.59,262,1814,0.1444,Beauty,2025-05-25
P-1019,Retinol Night Cream,31.25,129,1614,0.0799,Beauty,2025-05-25
P-1020,Matte Lip Kit,81.36,193,2063,0.0936,Beauty,2025-05-25
P-1021,Scalp Care Tonic,44.06,124,1438,0.0862,Beauty,2025-05-25
P-1022,Fragrance Discovery Set,14.34,479,3019,0.1587,Beauty,2025-05-25
P-1023,Reusable Makeup Pads,20.18,160,1445,0.1107,Beauty,2025-05-25
P-1024,Volumizing Hair Brush,38.65,257,1650,0.1558,Beauty,2025-05-25
P-1025,Performance Hoodie,35.93,85,760,0.1118,Apparel,2025-05-25
P-1026,Running Shorts,127.3,80,1024,0.0781,Apparel,2025-05-25
P-1027,Stretch Denim Jeans,69.25,140,2079,0.0673,Apparel,2025-05-25
P-1028,Linen Button Shirt,82.45,79,1291,0.0612,Apparel,2025-05-25
P-1029,Seamless Leggings,43.25,122,1069,0.1141,Apparel,2025-05-25
P-1030,Merino Crew Socks,90.65,89,1706,0.0522,Apparel,2025-05-25
P-1031,Canvas Weekender Bag,122.8,85,756,0.1124,Apparel,2025-05-25
P-1032,Rain Shell Jacket,66.54,46,749,0.0614,Apparel,2025-05-25
P-1033,Adjustable Dumbbell,42.25,35,501,0.0699,Fitness,2025-05-25
P-1034,Yoga Mat Pro,243.97,47,1522,0.0309,Fitness,2025-05-25
P-1035,Resistance Band Kit,131.66,33,711,0.0464,Fitness,2025-05-25
P-1036,Foam Roller,71.51,76,1997,0.0381,Fitness,2025-05-25
P-1037,Cycling Trainer Stand,154.25,104,1689,0.0616,Fitness,2025-05-25
P-1038,Hydration Vest,150.78,31,1013,0.0306,Fitness,2025-05-25
P-1039,Recovery Massage Gun,100.71,23,658,0.035,Fitness,2025-05-25
P-1040,Balance Board,187.7,77,1247,0.0617,Fitness,2025-05-25
P-1041,Organic Coffee Beans,10.17,211,2734,0.0772,Grocery,2025-05-25
P-1042,Protein Granola,18.72,64,601,0.1065,Grocery,2025-05-25
P-1043,Sparkling Water Pack,35.11,339,1972,0.1719,Grocery,2025-05-25
P-1044,Olive Oil Tin,24.67,261,1604,0.1627,Grocery,2025-05-25
P-1045,Dried Mango Slices,12.27,134,701,0.1912,Grocery,2025-05-25
P-1046,Plant-Based Jerky,4.31,710,3783,0.1877,Grocery,2025-05-25
P-1047,Almond Butter Jar,20.26,397,2626,0.1512,Grocery,2025-05-25
P-1048,Herbal Tea Sampler,29.86,352,2557,0.1377,Grocery,2025-05-25
P-1001,Wireless Earbuds,140.26,18,1156,0.0156,Electronics,2025-05-26
P-1002,USB-C Docking Hub,200.24,55,2279,0.0241,Electronics,2025-05-26
P-1003,Smart Home Camera,196.8,29,2018,0.0144,Electronics,2025-05-26
P-1004,Portable Charger,280.85,12,672,0.0179,Electronics,2025-05-26
P-1005,Bluetooth Speaker,240.94,34,1136,0.0299,Electronics,2025-05-26
P-1006,Gaming Keyboard,165.6,65,1146,0.0567,Electronics,2025-05-26
P-1007,Streaming Microphone,318.23,37,1565,0.0236,Electronics,2025-05-26
P-1008,Fitness Smartwatch,425.42,43,1317,0.0326,Electronics,2025-05-26
P-1009,Ceramic Cookware Set,62.98,71,1206,0.0589,Home & Kitchen,2025-05-26
P-1010,Air Fryer Basket,74.11,57,798,0.0714,Home & Kitchen,2025-05-26
P-1011,Memory Foam Pillow,78.53,97,1874,0.0518,Home & Kitchen,2025-05-26
P-1012,Countertop Blender,122.93,50,1347,0.0371,Home & Kitchen,2025-05-26
P-1013,Cotton Sheet Set,58.75,18,523,0.0344,Home & Kitchen,2025-05-26
P-1014,Desk Organizer,87.28,69,1182,0.0584,Home & Kitchen,2025-05-26
P-1015,LED Floor Lamp,86.92,15,883,0.017,Home & Kitchen,2025-05-26
P-1016,Vacuum Storage Bags,78.68,91,1362,0.0668,Home & Kitchen,2025-05-26
P-1017,Hydrating Face Serum,60.51,92,1075,0.0856,Beauty,2025-05-26
P-1018,Mineral Sunscreen,12.55,279,2061,0.1354,Beauty,2025-05-26
P-1019,Retinol Night Cream,30.33,142,1604,0.0885,Beauty,2025-05-26
P-1020,Matte Lip Kit,81.87,124,1559,0.0795,Beauty,2025-05-26
P-1021,Scalp Care Tonic,44.49,120,1676,0.0716,Beauty,2025-05-26
P-1022,Fragrance Discovery Set,13.93,322,2253,0.1429,Beauty,2025-05-26
P-1023,Reusable Makeup Pads,19.58,116,1127,0.1029,Beauty,2025-05-26
P-1024,Volumizing Hair Brush,37.75,142,1097,0.1294,Beauty,2025-05-26
P-1025,Performance Hoodie,35.77,106,800,0.1325,Apparel,2025-05-26
P-1026,Running Shorts,125.64,67,883,0.0759,Apparel,2025-05-26
P-1027,Stretch Denim Jeans,67.12,111,1635,0.0679,Apparel,2025-05-26
P-1028,Linen Button Shirt,86.27,81,1313,0.0617,Apparel,2025-05-26
P-1029,Seamless Leggings,42.5,98,956,0.1025,Apparel,2025-05-26
P-1030,Merino Crew Socks,81.96,91,1230,0.074,Apparel,2025-05-26
P-1031,Canvas Weekender Bag,124.47,72,771,0.0934,Apparel,2025-05-26
P-1032,Rain Shell Jacket,66.26,51,729,0.07,Apparel,2025-05-26
P-1033,Adjustable Dumbbell,41.39,39,472,0.0826,Fitness,2025-05-26
P-1034,Yoga Mat Pro,241.18,40,1232,0.0325,Fitness,2025-05-26
P-1035,Resistance Band Kit,131.2,24,650,0.0369,Fitness,2025-05-26
P-1036,Foam Roller,71.59,65,1430,0.0455,Fitness,2025-05-26
P-1037,Cycling Trainer Stand,154.07,108,1501,0.072,Fitness,2025-05-26
P-1038,Hydration Vest,147.94,34,1097,0.031,Fitness,2025-05-26
P-1039,Recovery Massage Gun,102.76,13,522,0.0249,Fitness,2025-05-26
P-1040,Balance Board,195.15,67,981,0.0683,Fitness,2025-05-26
P-1041,Organic Coffee Beans,10.11,164,2445,0.0671,Grocery,2025-05-26
P-1042,Protein Granola,18.2,72,612,0.1176,Grocery,2025-05-26
P-1043,Sparkling Water Pack,35.63,302,1829,0.1651,Grocery,2025-05-26
P-1044,Olive Oil Tin,24.41,278,1214,0.229,Grocery,2025-05-26
P-1045,Dried Mango Slices,12.39,126,695,0.1813,Grocery,2025-05-26
P-1046,Plant-Based Jerky,4.09,550,2607,0.211,Grocery,2025-05-26
P-1047,Almond Butter Jar,20.39,183,1489,0.1229,Grocery,2025-05-26
P-1048,Herbal Tea Sampler,29.9,343,2297,0.1493,Grocery,2025-05-26
P-1001,Wireless Earbuds,138.26,21,1311,0.016,Electronics,2025-05-27
P-1002,USB-C Docking Hub,191.57,55,2514,0.0219,Electronics,2025-05-27
P-1003,Smart Home Camera,188.27,40,1994,0.0201,Electronics,2025-05-27
P-1004,Portable Charger,277.97,12,800,0.015,Electronics,2025-05-27
P-1005,Bluetooth Speaker,190.25,62,970,0.0639,Electronics,2025-05-27
P-1006,Gaming Keyboard,182.54,64,1234,0.0519,Electronics,2025-05-27
P-1007,Streaming Microphone,320.26,31,1400,0.0221,Electronics,2025-05-27
P-1008,Fitness Smartwatch,397.91,45,1212,0.0371,Electronics,2025-05-27
P-1009,Ceramic Cookware Set,62.07,66,1225,0.0539,Home & Kitchen,2025-05-27
P-1010,Air Fryer Basket,71.17,54,915,0.059,Home & Kitchen,2025-05-27
P-1011,Memory Foam Pillow,78.19,111,1633,0.068,Home & Kitchen,2025-05-27
P-1012,Countertop Blender,120.66,45,1644,0.0274,Home & Kitchen,2025-05-27
P-1013,Cotton Sheet Set,50.82,31,557,0.0557,Home & Kitchen,2025-05-27
P-1014,Desk Organizer,75.79,83,1390,0.0597,Home & Kitchen,2025-05-27
P-1015,LED Floor Lamp,85.52,30,890,0.0337,Home & Kitchen,2025-05-27
P-1016,Vacuum Storage Bags,79.25,111,1445,0.0768,Home & Kitchen,2025-05-27
P-1017,Hydrating Face Serum,63.58,58,972,0.0597,Beauty,2025-05-27
P-1018,Mineral Sunscreen,12.99,262,2207,0.1187,Beauty,2025-05-27
P-1019,Retinol Night Cream,30.53,211,2281,0.0925,Beauty,2025-05-27
P-1020,Matte Lip Kit,83.23,212,2290,0.0926,Beauty,2025-05-27
P-1021,Scalp Care Tonic,34.63,188,1832,0.1026,Beauty,2025-05-27
P-1022,Fragrance Discovery Set,13.33,339,2128,0.1593,Beauty,2025-05-27
P-1023,Reusable Makeup Pads,19.78,138,1272,0.1085,Beauty,2025-05-27
P-1024,Volumizing Hair Brush,37.7,197,1281,0.1538,Beauty,2025-05-27
P-1025,Performance Hoodie,37.24,107,871,0.1228,Apparel,2025-05-27
P-1026,Running Shorts,130.65,113,1169,0.0967,Apparel,2025-05-27
P-1027,Stretch Denim Jeans,70.58,110,1660,0.0663,Apparel,2025-05-27
P-1028,Linen Button Shirt,83.7,62,1129,0.0549,Apparel,2025-05-27
P-1029,Seamless Leggings,34.81,85,728,0.1168,Apparel,2025-05-27
P-1030,Merino Crew Socks,91.65,101,1449,0.0697,Apparel,2025-05-27
P-1031,Canvas Weekender Bag,122.54,73,815,0.0896,Apparel,2025-05-27
P-1032,Rain Shell Jacket,63.4,34,656,0.0518,Apparel,2025-05-27
P-1033,Adjustable Dumbbell,41.04,40,416,0.0962,Fitness,2025-05-27
P-1034,Yoga Mat Pro,252.42,41,1243,0.033,Fitness,2025-05-27
P-1035,Resistance Band Kit,128.98,39,763,0.0511,Fitness,2025-05-27
P-1036,Foam Roller,71.18,74,1845,0.0401,Fitness,2025-05-27
P-1037,Cycling Trainer Stand,127.38,119,1190,0.1,Fitness,2025-05-27
P-1038,Hydration Vest,148.04,31,903,0.0343,Fitness,2025-05-27
P-1039,Recovery Massage Gun,104.09,21,727,0.0289,Fitness,2025-05-27
P-1040,Balance Board,188.33,62,999,0.0621,Fitness,2025-05-27
P-1041,Organic Coffee Beans,10.27,138,1902,0.0726,Grocery,2025-05-27
P-1042,Protein Granola,18.93,86,633,0.1359,Grocery,2025-05-27
P-1043,Sparkling Water Pack,36.21,353,1639,0.2154,Grocery,2025-05-27
P-1044,Olive Oil Tin,25.04,238,1355,0.1756,Grocery,2025-05-27
P-1045,Dried Mango Slices,10.51,139,690,0.2014,Grocery,2025-05-27
P-1046,Plant-Based Jerky,4.01,547,2385,0.2294,Grocery,2025-05-27
P-1047,Almond Butter Jar,20.44,203,1559,0.1302,Grocery,2025-05-27
P-1048,Herbal Tea Sampler,29.85,361,2618,0.1379,Grocery,2025-05-27
P-1001,Wireless Earbuds,142.67,18,1137,0.0158,Electronics,2025-05-28
P-1002,USB-C Docking Hub,185.36,70,2459,0.0285,Electronics,2025-05-28
P-1003,Smart Home Camera,197.93,39,2285,0.0171,Electronics,2025-05-28
P-1004,Portable Charger,278.48,10,724,0.0138,Electronics,2025-05-28
P-1005,Bluetooth Speaker,203.21,45,1065,0.0423,Electronics,2025-05-28
P-1006,Gaming Keyboard,203.6,59,1518,0.0389,Electronics,2025-05-28
P-1007,Streaming Microphone,315.36,42,1417,0.0296,Electronics,2025-05-28
P-1008,Fitness Smartwatch,419.63,62,1464,0.0423,Electronics,2025-05-28
P-1009,Ceramic Cookware Set,59.12,67,1131,0.0592,Home & Kitchen,2025-05-28
P-1010,Air Fryer Basket,70.52,61,935,0.0652,Home & Kitchen,2025-05-28
P-1011,Memory Foam Pillow,79.7,109,1496,0.0729,Home & Kitchen,2025-05-28
P-1012,Countertop Blender,121.68,59,1520,0.0388,Home & Kitchen,2025-05-28
P-1013,Cotton Sheet Set,54.41,32,670,0.0478,Home & Kitchen,2025-05-28
P-1014,Desk Organizer,95.86,80,1355,0.059,Home & Kitchen,2025-05-28
P-1015,LED Floor Lamp,87.04,45,1190,0.0378,Home & Kitchen,2025-05-28
P-1016,Vacuum Storage Bags,76.78,83,1384,0.06,Home & Kitchen,2025-05-28
P-1017,Hydrating Face Serum,62.14,55,895,0.0615,Beauty,2025-05-28
P-1018,Mineral Sunscreen,12.97,229,1856,0.1234,Beauty,2025-05-28
P-1019,Retinol Night Cream,31.42,144,1917,0.0751,Beauty,2025-05-28
P-1020,Matte Lip Kit,82.15,144,1651,0.0872,Beauty,2025-05-28
P-1021,Scalp Care Tonic,39.64,194,1990,0.0975,Beauty,2025-05-28
P-1022,Fragrance Discovery Set,16.22,334,2487,0.1343,Beauty,2025-05-28
P-1023,Reusable Makeup Pads,19.41,142,1345,0.1056,Beauty,2025-05-28
P-1024,Volumizing Hair Brush,38.57,167,1011,0.1652,Beauty,2025-05-28
P-1025,Performance Hoodie,36.94,70,624,0.1122,Apparel,2025-05-28
P-1026,Running Shorts,120.61,107,1176,0.091,Apparel,2025-05-28
P-1027,Stretch Denim Jeans,71.58,104,1847,0.0563,Apparel,2025-05-28
P-1028,Linen Button Shirt,86.1,63,995,0.0633,Apparel,2025-05-28
P-1029,Seamless Leggings,36.09,131,939,0.1395,Apparel,2025-05-28
P-1030,Merino Crew Socks,103.68,81,1566,0.0517,Apparel,2025-05-28
P-1031,Canvas Weekender Bag,125.54,62,577,0.1075,Apparel,2025-05-28
P-1032,Rain Shell Jacket,66.31,37,620,0.0597,Apparel,2025-05-28
P-1033,Adjustable Dumbbell,40.26,34,392,0.0867,Fitness,2025-05-28
P-1034,Yoga Mat Pro,246.69,31,1030,0.0301,Fitness,2025-05-28
P-1035,Resistance Band Kit,128.15,30,628,0.0478,Fitness,2025-05-28
P-1036,Foam Roller,75.3,68,1979,0.0344,Fitness,2025-05-28
P-1037,Cycling Trainer Stand,115.9,135,1371,0.0985,Fitness,2025-05-28
P-1038,Hydration Vest,168.68,19,872,0.0218,Fitness,2025-05-28
P-1039,Recovery Massage Gun,103.35,22,710,0.031,Fitness,2025-05-28
P-1040,Balance Board,187.05,54,922,0.0586,Fitness,2025-05-28
P-1041,Organic Coffee Beans,10.08,188,2170,0.0866,Grocery,2025-05-28
P-1042,Protein Granola,19.09,85,651,0.1306,Grocery,2025-05-28
P-1043,Sparkling Water Pack,34.63,391,1966,0.1989,Grocery,2025-05-28
P-1044,Olive Oil Tin,25.61,327,1480,0.2209,Grocery,2025-05-28
P-1045,Dried Mango Slices,10.62,187,939,0.1991,Grocery,2025-05-28
P-1046,Plant-Based Jerky,4.97,589,3482,0.1692,Grocery,2025-05-28
P-1047,Almond Butter Jar,20.61,172,1519,0.1132,Grocery,2025-05-28
P-1048,Herbal Tea Sampler,29.73,287,2156,0.1331,Grocery,2025-05-28
P-1001,Wireless Earbuds,139.59,17,1496,0.0114,Electronics,2025-05-29
P-1002,USB-C Docking Hub,181.12,53,2160,0.0245,Electronics,2025-05-29
P-1003,Smart Home Camera,199.11,26,2160,0.012,Electronics,2025-05-29
P-1004,Portable Charger,268.89,10,862,0.0116,Electronics,2025-05-29
P-1005,Bluetooth Speaker,178.19,72,1155,0.0623,Electronics,2025-05-29
P-1006,Gaming Keyboard,212.06,48,1242,0.0386,Electronics,2025-05-29
P-1007,Streaming Microphone,331.45,34,1515,0.0224,Electronics,2025-05-29
P-1008,Fitness Smartwatch,421.56,46,1449,0.0317,Electronics,2025-05-29
P-1009,Ceramic Cookware Set,62.29,60,1135,0.0529,Home & Kitchen,2025-05-29
P-1010,Air Fryer Basket,76.22,47,728,0.0646,Home & Kitchen,2025-05-29
P-1011,Memory Foam Pillow,77.06,68,1343,0.0506,Home & Kitchen,2025-05-29
P-1012,Countertop Blender,123.35,44,1511,0.0291,Home & Kitchen,2025-05-29
P-1013,Cotton Sheet Set,46.81,35,696,0.0503,Home & Kitchen,2025-05-29
P-1014,Desk Organizer,98.18,56,1048,0.0534,Home & Kitchen,2025-05-29
P-1015,LED Floor Lamp,85.17,30,880,0.0341,Home & Kitchen,2025-05-29
P-1016,Vacuum Storage Bags,76.11,91,1230,0.074,Home & Kitchen,2025-05-29
P-1017,Hydrating Face Serum,61.26,57,842,0.0677,Beauty,2025-05-29
P-1018,Mineral Sunscreen,12.59,233,1875,0.1243,Beauty,2025-05-29
P-1019,Retinol Night Cream,30.53,113,1165,0.097,Beauty,2025-05-29
P-1020,Matte Lip Kit,83.24,175,2169,0.0807,Beauty,2025-05-29
P-1021,Scalp Care Tonic,36.63,177,1787,0.099,Beauty,2025-05-29
P-1022,Fragrance Discovery Set,16.36,246,2157,0.114,Beauty,2025-05-29
P-1023,Reusable Makeup Pads,19.65,169,1784,0.0947,Beauty,2025-05-29
P-1024,Volumizing Hair Brush,38.86,172,997,0.1725,Beauty,2025-05-29
P-1025,Performance Hoodie,36.88,110,1006,0.1093,Apparel,2025-05-29
P-1026,Running Shorts,124.57,83,1028,0.0807,Apparel,2025-05-29
P-1027,Stretch Denim Jeans,71.12,113,2137,0.0529,Apparel,2025-05-29
P-1028,Linen Button Shirt,84.04,42,837,0.0502,Apparel,2025-05-29
P-1029,Seamless Leggings,36.71,175,1265,0.1383,Apparel,2025-05-29
P-1030,Merino Crew Socks,103.06,68,1462,0.0465,Apparel,2025-05-29
P-1031,Canvas Weekender Bag,126.72,64,750,0.0853,Apparel,2025-05-29
P-1032,Rain Shell Jacket,65.51,45,594,0.0758,Apparel,2025-05-29
P-1033,Adjustable Dumbbell,42.17,28,483,0.058,Fitness,2025-05-29
P-1034,Yoga Mat Pro,247.9,32,869,0.0368,Fitness,2025-05-29
P-1035,Resistance Band Kit,128.76,40,669,0.0598,Fitness,2025-05-29
P-1036,Foam Roller,71.82,40,1044,0.0383,Fitness,2025-05-29
P-1037,Cycling Trainer Stand,124.92,91,1006,0.0905,Fitness,2025-05-29
P-1038,Hydration Vest,164.49,21,767,0.0274,Fitness,2025-05-29
P-1039,Recovery Massage Gun,102.43,14,512,0.0273,Fitness,2025-05-29
P-1040,Balance Board,192.24,57,1057,0.0539,Fitness,2025-05-29
P-1041,Organic Coffee Beans,10.24,192,2177,0.0882,Grocery,2025-05-29
P-1042,Protein Granola,18.92,92,601,0.1531,Grocery,2025-05-29
P-1043,Sparkling Water Pack,35.61,346,1656,0.2089,Grocery,2025-05-29
P-1044,Olive Oil Tin,23.78,337,1504,0.2241,Grocery,2025-05-29
P-1045,Dried Mango Slices,11.69,184,726,0.2534,Grocery,2025-05-29
P-1046,Plant-Based Jerky,4.85,756,3988,0.1896,Grocery,2025-05-29
P-1047,Almond Butter Jar,20.48,185,1553,0.1191,Grocery,2025-05-29
P-1048,Herbal Tea Sampler,30.15,282,2413,0.1169,Grocery,2025-05-29
P-1001,Wireless Earbuds,140.87,16,969,0.0165,Electronics,2025-05-30
P-1002,USB-C Docking Hub,189.87,62,2336,0.0265,Electronics,2025-05-30
P-1003,Smart Home Camera,202.54,41,2045,0.02,Electronics,2025-05-30
P-1004,Portable Charger,281.06,6,666,0.009,Electronics,2025-05-30
P-1005,Bluetooth Speaker,186.95,42,793,0.053,Electronics,2025-05-30
P-1006,Gaming Keyboard,204.76,52,1203,0.0432,Electronics,2025-05-30
P-1007,Streaming Microphone,308.7,35,1438,0.0243,Electronics,2025-05-30
P-1008,Fitness Smartwatch,412.93,46,1075,0.0428,Electronics,2025-05-30
P-1009,Ceramic Cookware Set,61.53,51,991,0.0515,Home & Kitchen,2025-05-30
P-1010,Air Fryer Basket,77.64,50,713,0.0701,Home & Kitchen,2025-05-30
P-1011,Memory Foam Pillow,78.96,96,1674,0.0573,Home & Kitchen,2025-05-30
P-1012,Countertop Blender,127.1,47,1748,0.0269,Home & Kitchen,2025-05-30
P-1013,Cotton Sheet Set,53.23,34,572,0.0594,Home & Kitchen,2025-05-30
P-1014,Desk Organizer,95.69,80,1312,0.061,Home & Kitchen,2025-05-30
P-1015,LED Floor Lamp,89.45,25,1012,0.0247,Home & Kitchen,2025-05-30
P-1016,Vacuum Storage Bags,78.18,69,1135,0.0608,Home & Kitchen,2025-05-30
P-1017,Hydrating Face Serum,59.34,69,830,0.0831,Beauty,2025-05-30
P-1018,Mineral Sunscreen,13.01,288,2204,0.1307,Beauty,2025-05-30
P-1019,Retinol Night Cream,31.17,169,1799,0.0939,Beauty,2025-05-30
P-1020,Matte Lip Kit,83.45,185,2051,0.0902,Beauty,2025-05-30
P-1021,Scalp Care Tonic,40.39,140,1728,0.081,Beauty,2025-05-30
P-1022,Fragrance Discovery Set,16.51,294,2176,0.1351,Beauty,2025-05-30
P-1023,Reusable Makeup Pads,19.96,133,1198,0.111,Beauty,2025-05-30
P-1024,Volumizing Hair Brush,38.06,169,1181,0.1431,Beauty,2025-05-30
P-1025,Performance Hoodie,33.95,116,850,0.1365,Apparel,2025-05-30
P-1026,Running Shorts,125.87,111,1188,0.0934,Apparel,2025-05-30
P-1027,Stretch Denim Jeans,68.83,151,2373,0.0636,Apparel,2025-05-30
P-1028,Linen Button Shirt,84.31,70,1355,0.0517,Apparel,2025-05-30
P-1029,Seamless Leggings,37.6,123,1013,0.1214,Apparel,2025-05-30
P-1030,Merino Crew Socks,103.32,85,1779,0.0478,Apparel,2025-05-30
P-1031,Canvas Weekender Bag,125.32,56,637,0.0879,Apparel,2025-05-30
P-1032,Rain Shell Jacket,68.94,46,715,0.0643,Apparel,2025-05-30
P-1033,Adjustable Dumbbell,41.41,27,375,0.072,Fitness,2025-05-30
P-1034,Yoga Mat Pro,236.41,39,1383,0.0282,Fitness,2025-05-30
P-1035,Resistance Band Kit,128.13,24,595,0.0403,Fitness,2025-05-30
P-1036,Foam Roller,74.5,71,1694,0.0419,Fitness,2025-05-30
P-1037,Cycling Trainer Stand,131.1,86,1210,0.0711,Fitness,2025-05-30
P-1038,Hydration Vest,162.72,36,1114,0.0323,Fitness,2025-05-30
P-1039,Recovery Massage Gun,102.78,18,665,0.0271,Fitness,2025-05-30
P-1040,Balance Board,188.02,77,1328,0.058,Fitness,2025-05-30
P-1041,Organic Coffee Beans,10.14,156,1747,0.0893,Grocery,2025-05-30
P-1042,Protein Granola,19.25,90,762,0.1181,Grocery,2025-05-30
P-1043,Sparkling Water Pack,36.36,439,2157,0.2035,Grocery,2025-05-30
P-1044,Olive Oil Tin,24.57,383,1852,0.2068,Grocery,2025-05-30
P-1045,Dried Mango Slices,10.06,185,840,0.2202,Grocery,2025-05-30
P-1046,Plant-Based Jerky,5.09,383,2246,0.1705,Grocery,2025-05-30
P-1047,Almond Butter Jar,20.28,209,1448,0.1443,Grocery,2025-05-30
P-1048,Herbal Tea Sampler,30.39,386,2531,0.1525,Grocery,2025-05-30
